mean_satisfaction_rate,mean_runtime_seconds,full_satisfaction_success_rate,mean_unsatisfied_clauses,run_count,full_satisfaction_count,worst_runtime_seconds,worst_satisfaction_rate,algorithm_name,ratio
0.9979629629629629,5.330770866712555,0.3333333333333333,1.0,3,1,9.79058640007861,0.9955555555555555,Memetic GA-SA (Classic refine),3.0
0.9868217054263566,20.601048666673403,0.0,9.0,3,0,32.33830179995857,0.9837209302325581,Memetic GA-SA (Classic refine),4.3
0.975925925925926,32.06811216663724,0.0,21.333333333333332,3,0,45.001702299923636,0.9733333333333334,Memetic GA-SA (Classic refine),6.0
1.0,0.3112750332802534,1.0,0.0,3,3,0.46131039992906153,1.0,Memetic GA-SA (Enhanced SA refine),3.0
0.9974160206718345,36.198636966679864,0.0,1.6666666666666667,3,0,52.913819700013846,0.9968992248062015,Memetic GA-SA (Enhanced SA refine),4.3
0.9851851851851852,42.96831036665632,0.0,13.0,3,0,53.65809809998609,0.9833333333333333,Memetic GA-SA (Enhanced SA refine),6.0
