mean_satisfaction_rate,mean_runtime_seconds,mean_unsatisfied_clauses,full_satisfaction_rate,full_satisfaction_count,run_count,best_satisfaction_rate,worst_satisfaction_rate,worst_runtime_seconds,algorithm_name,n
0.9924547803617572,4.022492950006078,2.0,0.3333333333333333,2,6,1.0,0.9866666666666667,7.751563900033943,Genetic Algorithm,50
0.9915051679586563,9.745706866669934,4.666666666666667,0.16666666666666666,1,6,1.0,0.9783333333333334,14.769116699928418,Genetic Algorithm,100
0.9920801033591731,8.314700316676559,6.666666666666667,0.3333333333333333,2,6,1.0,0.9788888888888889,13.833029499975964,Genetic Algorithm,150
0.9922254521963825,10.772884183369266,8.833333333333334,0.16666666666666666,1,6,1.0,0.9783333333333334,14.381772699998692,Genetic Algorithm,200
0.984828165374677,21.68437205000858,40.166666666666664,0.0,0,6,0.9986666666666667,0.9706666666666667,30.088814900023863,Genetic Algorithm,500
