mean_satisfaction_rate,mean_runtime_seconds,mean_unsatisfied_clauses,full_satisfaction_rate,full_satisfaction_count,run_count,best_satisfaction_rate,worst_satisfaction_rate,worst_runtime_seconds,algorithm_name,ratio
0.9991,5.652363960002549,0.8,0.6,6,10,1.0,0.9966666666666667,14.979614999960177,Genetic Algorithm,3.0
0.9924728682170543,11.410337790008635,8.6,0.0,0,10,0.9976744186046511,0.9823255813953489,20.52727770002093,Genetic Algorithm,4.3
0.9802833333333334,15.661392070027068,28.0,0.0,0,10,0.9866666666666667,0.9706666666666667,30.088814900023863,Genetic Algorithm,6.0
