mean_satisfaction_rate,mean_runtime_seconds,mean_unsatisfied_clauses,full_satisfaction_rate,full_satisfaction_count,run_count,best_satisfaction_rate,worst_satisfaction_rate,worst_runtime_seconds,algorithm_name,ratio
0.9980888888888889,10.867251739976927,1.8,0.4,2,5,1.0,0.996,30.724731600028463,Genetic Algorithm,3.0
0.9901550387596899,13.318146619969047,9.6,0.0,0,5,0.9941860465116279,0.986046511627907,28.905561799998395,Genetic Algorithm,4.3
0.9801666666666666,18.53747887997888,27.0,0.0,0,5,0.9866666666666667,0.975,34.955699300044216,Genetic Algorithm,6.0
1.0,0.060696580028161404,0.0,1.0,5,5,1.0,1.0,0.212464899988845,Simulated Annealing,3.0
0.9948217054263566,1.7488557999720797,4.4,0.0,0,5,0.9976744186046511,0.9906976744186047,4.484294299967587,Simulated Annealing,4.3
0.9850222222222222,1.881929280026816,19.2,0.0,0,5,0.9877777777777778,0.9823333333333333,4.39997560007032,Simulated Annealing,6.0
