setting_label,mean_satisfaction_rate,full_satisfaction_count,mean_runtime_seconds,success_rate,runtime_to_success,run_count,config_json
enhanced_trial_1,0.994077662934252,2,0.6604477888775162,0.2222222222222222,2.972015049948823,9,"{""adaptive_cooling"": true, ""adaptive_cooling_bonus"": 0.0007, ""adaptive_cooling_penalty"": 0.0025, ""candidate_pool_size"": 12, ""cooling_rate"": 0.996, ""elite_restart_perturbation"": 3, ""elite_restart_transfer"": false, ""history_bias_strength"": 0.72, ""initial_temperature"": 8.0, ""intensification_cooling_bonus"": 0.0009, ""intensification_focus_probability"": 0.94, ""intensification_threshold"": 0.985, ""max_iterations"": 5500, ""max_multi_flip_size"": 2, ""max_reheats"": 2, ""min_temperature"": 0.001, ""mini_hill_climb_steps"": 0, ""mode"": ""enhanced"", ""multi_bit_flip_probability"": 0.04, ""polarity_bias_strength"": 0.7, ""reheat_multiplier"": 1.35, ""restart_count"": 4, ""restart_initialization_strategy"": ""random"", ""stagnation_limit"": 35, ""stagnation_multi_bit_boost"": 0.15, ""unsatisfied_focus_probability"": 0.72}"
enhanced_trial_2,0.9939728682170542,4,0.7693674888901619,0.4444444444444444,1.7310768500028644,9,"{""adaptive_cooling"": true, ""adaptive_cooling_bonus"": 0.0007, ""adaptive_cooling_penalty"": 0.0025, ""candidate_pool_size"": 10, ""cooling_rate"": 0.9975, ""elite_restart_perturbation"": 3, ""elite_restart_transfer"": true, ""history_bias_strength"": 0.72, ""initial_temperature"": 24.0, ""intensification_cooling_bonus"": 0.0009, ""intensification_focus_probability"": 0.94, ""intensification_threshold"": 0.98, ""max_iterations"": 4500, ""max_multi_flip_size"": 2, ""max_reheats"": 4, ""min_temperature"": 0.0005, ""mini_hill_climb_steps"": 33, ""mode"": ""enhanced"", ""multi_bit_flip_probability"": 0.04, ""polarity_bias_strength"": 0.7, ""reheat_multiplier"": 1.5, ""restart_count"": 2, ""restart_initialization_strategy"": ""polarity"", ""stagnation_limit"": 70, ""stagnation_multi_bit_boost"": 0.15, ""unsatisfied_focus_probability"": 0.6}"
enhanced_trial_3,0.9942197817973012,3,0.8352362333357127,0.3333333333333333,2.5057087000071383,9,"{""adaptive_cooling"": true, ""adaptive_cooling_bonus"": 0.0007, ""adaptive_cooling_penalty"": 0.0025, ""candidate_pool_size"": 12, ""cooling_rate"": 0.998, ""elite_restart_perturbation"": 3, ""elite_restart_transfer"": true, ""history_bias_strength"": 0.72, ""initial_temperature"": 18.0, ""intensification_cooling_bonus"": 0.0009, ""intensification_focus_probability"": 0.94, ""intensification_threshold"": 0.985, ""max_iterations"": 6500, ""max_multi_flip_size"": 2, ""max_reheats"": 5, ""min_temperature"": 0.0005, ""mini_hill_climb_steps"": 10, ""mode"": ""enhanced"", ""multi_bit_flip_probability"": 0.12, ""polarity_bias_strength"": 0.7, ""reheat_multiplier"": 1.6, ""restart_count"": 4, ""restart_initialization_strategy"": ""history"", ""stagnation_limit"": 35, ""stagnation_multi_bit_boost"": 0.15, ""unsatisfied_focus_probability"": 0.72}"
enhanced_trial_4,0.9941817398794143,3,1.4842402555514127,0.3333333333333333,4.452720766654238,9,"{""adaptive_cooling"": true, ""adaptive_cooling_bonus"": 0.0007, ""adaptive_cooling_penalty"": 0.0025, ""candidate_pool_size"": 10, ""cooling_rate"": 0.9985, ""elite_restart_perturbation"": 3, ""elite_restart_transfer"": false, ""history_bias_strength"": 0.72, ""initial_temperature"": 24.0, ""intensification_cooling_bonus"": 0.0009, ""intensification_focus_probability"": 0.94, ""intensification_threshold"": 0.98, ""max_iterations"": 5500, ""max_multi_flip_size"": 2, ""max_reheats"": 4, ""min_temperature"": 0.0005, ""mini_hill_climb_steps"": 20, ""mode"": ""enhanced"", ""multi_bit_flip_probability"": 0.04, ""polarity_bias_strength"": 0.7, ""reheat_multiplier"": 1.35, ""restart_count"": 3, ""restart_initialization_strategy"": ""random"", ""stagnation_limit"": 35, ""stagnation_multi_bit_boost"": 0.15, ""unsatisfied_focus_probability"": 0.8}"
