mean_satisfaction_rate,mean_runtime_seconds,mean_unsatisfied_clauses,full_satisfaction_rate,full_satisfaction_count,run_count,best_satisfaction_rate,worst_satisfaction_rate,worst_runtime_seconds,algorithm_name,n
0.9924547803617572,2.3090905499993823,2.0,0.3333333333333333,2,6,1.0,0.9866666666666667,3.944178399979137,Binary Swarm (BSGO),50
0.9920090439276485,3.8810515333510316,4.333333333333333,0.3333333333333333,2,6,1.0,0.9833333333333333,6.665422399993986,Binary Swarm (BSGO),100
0.9948535745047373,7.556835100035339,4.5,0.5,3,6,1.0,0.9855555555555555,11.072617500089109,Binary Swarm (BSGO),150
0.9941989664082688,14.031920716690365,6.5,0.3333333333333333,2,6,1.0,0.9866666666666667,19.007360099931248,Binary Swarm (BSGO),200
0.9923630490956072,37.15361851667209,20.833333333333332,0.16666666666666666,1,6,1.0,0.984,54.90156639995985,Binary Swarm (BSGO),500
