mean_satisfaction_rate,mean_runtime_seconds,mean_unsatisfied_clauses,full_satisfaction_rate,full_satisfaction_count,run_count,best_satisfaction_rate,worst_satisfaction_rate,worst_runtime_seconds,algorithm_name,ratio
0.9955111111111111,36.90156925998163,4.0,0.4,2,5,1.0,0.99,79.36446159996558,Genetic Algorithm,3.0
0.9872713178294573,61.791475740028545,12.4,0.0,0,5,0.9906976744186047,0.9832558139534884,121.81392400001641,Genetic Algorithm,4.3
0.9777666666666667,87.88415407999419,30.8,0.0,0,5,0.9866666666666667,0.9713333333333334,198.79108360002283,Genetic Algorithm,6.0
0.9997333333333334,1.6707041399786249,0.4,0.8,4,5,1.0,0.9986666666666667,5.759000699967146,Memetic GA-SA,3.0
0.9952093023255814,22.820979119976982,4.8,0.2,1,5,1.0,0.9906976744186047,49.49976329994388,Memetic GA-SA,4.3
0.9861444444444445,24.65358735998161,18.0,0.0,0,5,0.9888888888888889,0.9826666666666667,40.06505019997712,Memetic GA-SA,6.0
1.0,0.059508059988729656,0.0,1.0,5,5,1.0,1.0,0.1658002999611199,Simulated Annealing,3.0
0.9948217054263566,1.6102737199980766,4.4,0.0,0,5,0.9976744186046511,0.9906976744186047,3.9784620000282302,Simulated Annealing,4.3
0.9850222222222222,2.3547795000020413,19.2,0.0,0,5,0.9877777777777778,0.9823333333333333,4.124693299992941,Simulated Annealing,6.0
